,Unnamed: 0,airline,departure_city,departure_time,reaching_time,destination_city,journey_time,stop,ticket fare
54,54,IndiGo,DEL Indira Gandhi Intl,11:55,18:30,CCU Netaji S. Chandra,6h 35m,1 stop,"₹ 5,535"
55,55,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,556"
56,56,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,866"
57,57,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,535"
58,58,GoFirst,DEL Indira Gandhi Intl,21:25,23:40,CCU Netaji S. Chandra,2h 15m,direct,"₹ 4,556"
59,59,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 4,376"
60,60,IndiGo,DEL Indira Gandhi Intl,23:30,01:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,539"
61,61,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,261"
62,62,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,800"
63,63,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 4,893"
64,64,SpiceJet,DEL Indira Gandhi Intl,18:15,20:25,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,728"
65,65,SpiceJet,DEL Indira Gandhi Intl,19:30,21:55,CCU Netaji S. Chandra,2h 25m,direct,"₹ 5,640"
66,66,Vistara,DEL Indira Gandhi Intl,20:30,22:45,CCU Netaji S. Chandra,2h 15m,direct,"₹ 5,657"
67,67,IndiGo,DEL Indira Gandhi Intl,15:55,20:55,CCU Netaji S. Chandra,5h 00m,1 stop,"₹ 4,971"
68,68,IndiGo,DEL Indira Gandhi Intl,05:30,11:25,CCU Netaji S. Chandra,5h 55m,1 stop,"₹ 5,640"
69,69,IndiGo,DEL Indira Gandhi Intl,11:55,18:30,CCU Netaji S. Chandra,6h 35m,1 stop,"₹ 5,657"
70,70,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,971"
71,71,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,376"
72,72,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,539"
73,73,GoFirst,DEL Indira Gandhi Intl,21:25,23:40,CCU Netaji S. Chandra,2h 15m,direct,"₹ 4,261"
74,74,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 4,800"
75,75,IndiGo,DEL Indira Gandhi Intl,23:30,01:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,893"
76,76,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,728"
77,77,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,800"
78,78,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 4,893"
79,79,SpiceJet,DEL Indira Gandhi Intl,18:15,20:25,CCU Netaji S. Chandra,2h 10m,direct,"₹ 4,728"
80,80,SpiceJet,DEL Indira Gandhi Intl,19:30,21:55,CCU Netaji S. Chandra,2h 25m,direct,"₹ 4,800"
81,81,Vistara,DEL Indira Gandhi Intl,20:30,22:45,CCU Netaji S. Chandra,2h 15m,direct,"₹ 4,893"
82,82,IndiGo,DEL Indira Gandhi Intl,15:55,20:55,CCU Netaji S. Chandra,5h 00m,1 stop,"₹ 4,728"
83,83,IndiGo,DEL Indira Gandhi Intl,05:30,11:25,CCU Netaji S. Chandra,5h 55m,1 stop,"₹ 5,029"
84,84,IndiGo,DEL Indira Gandhi Intl,11:55,18:30,CCU Netaji S. Chandra,6h 35m,1 stop,"₹ 5,050"
85,85,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,799"
86,86,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,115"
87,87,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,208"
88,88,GoFirst,DEL Indira Gandhi Intl,21:25,23:40,CCU Netaji S. Chandra,2h 15m,direct,"₹ 5,061"
89,89,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 5,115"
90,90,IndiGo,DEL Indira Gandhi Intl,23:30,01:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,208"
91,91,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,061"
92,92,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,262"
93,93,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 4,761"
94,94,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 5,430"
95,95,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,451"
96,96,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,376"
97,97,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,539"
98,98,IndiGo,DEL Indira Gandhi Intl,23:30,01:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,261"
99,99,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,866"
100,100,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,535"
101,101,IndiGo,DEL Indira Gandhi Intl,03:00,05:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,556"
102,102,Vistara,DEL Indira Gandhi Intl,17:30,19:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,866"
103,103,IndiGo,DEL Indira Gandhi Intl,17:35,19:40,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,535"
104,104,IndiGo,DEL Indira Gandhi Intl,08:40,10:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,556"
105,105,IndiGo,DEL Indira Gandhi Intl,22:10,00:15,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,376"
106,106,IndiGo,DEL Indira Gandhi Intl,15:20,17:25,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,539"
107,107,IndiGo,DEL Indira Gandhi Intl,18:40,20:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,261"
108,108,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 4,800"
109,109,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 4,893"
110,110,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,728"
111,111,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,640"
112,112,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,657"
113,113,IndiGo,DEL Indira Gandhi Intl,23:30,01:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,971"
114,114,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,640"
115,115,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,657"
116,116,IndiGo,DEL Indira Gandhi Intl,03:00,05:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,971"
117,117,Vistara,DEL Indira Gandhi Intl,17:30,19:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,376"
118,118,IndiGo,DEL Indira Gandhi Intl,17:35,19:40,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,539"
119,119,IndiGo,DEL Indira Gandhi Intl,08:40,10:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,261"
120,120,IndiGo,DEL Indira Gandhi Intl,22:10,00:15,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,800"
121,121,IndiGo,DEL Indira Gandhi Intl,15:20,17:25,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,893"
122,122,IndiGo,DEL Indira Gandhi Intl,18:40,20:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,728"
123,123,IndiGo,DEL Indira Gandhi Intl,06:05,07:50,CCU Netaji S. Chandra,1h 45m,direct,"₹ 4,800"
124,124,SpiceJet,DEL Indira Gandhi Intl,07:05,09:05,CCU Netaji S. Chandra,2h 00m,direct,"₹ 4,893"
125,125,Vistara,DEL Indira Gandhi Intl,06:15,08:20,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,728"
126,126,Vistara,DEL Indira Gandhi Intl,07:30,09:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,800"
127,127,GoFirst,DEL Indira Gandhi Intl,05:45,07:50,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,893"
128,128,IndiGo,DEL Indira Gandhi Intl,23:30,01:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,728"
129,129,IndiGo,DEL Indira Gandhi Intl,12:25,14:30,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,029"
130,130,IndiGo,DEL Indira Gandhi Intl,20:00,22:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,050"
131,131,IndiGo,DEL Indira Gandhi Intl,03:00,05:05,CCU Netaji S. Chandra,2h 05m,direct,"₹ 4,799"
132,132,Vistara,DEL Indira Gandhi Intl,17:30,19:35,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,115"
133,133,IndiGo,CCU Netaji S. Chandra,17:35,19:40,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,208"
134,134,IndiGo,CCU Netaji S. Chandra,08:40,10:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,061"
135,135,IndiGo,CCU Netaji S. Chandra,22:10,00:15,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,115"
136,136,IndiGo,CCU Netaji S. Chandra,15:20,17:25,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,208"
137,137,IndiGo,CCU Netaji S. Chandra,18:40,20:45,CCU Netaji S. Chandra,2h 05m,direct,"₹ 5,061"
0,0,Vistara,DEL Indira Gandhi Intl,07:10,09:55,MAA Chennai,2h 45m,direct,"₹ 4,976"
1,1,Vistara,DEL Indira Gandhi Intl,07:10,09:55,MAA Chennai,2h 45m,direct,"₹ 5,220"
2,2,SpiceJet,DEL Indira Gandhi Intl,18:25,21:10,MAA Chennai,2h 45m,direct,"₹ 5,325"
3,3,Vistara,DEL Indira Gandhi Intl,19:55,22:45,MAA Chennai,2h 50m,direct,"₹ 4,976"
4,4,Vistara,DEL Indira Gandhi Intl,13:30,16:20,MAA Chennai,2h 50m,direct,"₹ 4,859"
5,5,IndiGo,DEL Indira Gandhi Intl,07:10,10:00,MAA Chennai,2h 50m,direct,"₹ 5,011"
6,6,IndiGo,DEL Indira Gandhi Intl,20:30,23:20,MAA Chennai,2h 50m,direct,"₹ 4,791"
7,7,IndiGo,DEL Indira Gandhi Intl,08:30,11:20,MAA Chennai,2h 50m,direct,"₹ 5,220"
8,8,IndiGo,DEL Indira Gandhi Intl,07:10,15:50,MAA Chennai,2h 55m,direct,"₹ 5,325"
9,9,IndiGo,DEL Indira Gandhi Intl,07:10,18:35,MAA Chennai,2h 55m,direct,"₹ 4,976"
10,10,Air India,DEL Indira Gandhi Intl,18:25,12:40,MAA Chennai,2h 55m,direct,"₹ 5,220"
11,11,Air India,DEL Indira Gandhi Intl,19:55,19:30,MAA Chennai,3h 15m,direct,"₹ 5,325"
12,12,IndiGo,DEL Indira Gandhi Intl,13:30,12:45,MAA Chennai,2h 55m,direct,"₹ 4,976"
13,13,Air India,DEL Indira Gandhi Intl,07:10,23:35,MAA Chennai,2h 55m,direct,"₹ 5,163"
14,14,Vistara,DEL Indira Gandhi Intl,20:30,20:15,MAA Chennai,2h 50m,direct,"₹ 5,175"
15,15,SpiceJet,DEL Indira Gandhi Intl,08:30,08:50,MAA Chennai,3h 05m,direct,"₹ 5,070"
16,16,Vistara,DEL Indira Gandhi Intl,12:55,09:55,MAA Chennai,2h 45m,direct,"₹ 5,163"
17,17,Vistara,DEL Indira Gandhi Intl,15:40,09:55,MAA Chennai,2h 45m,direct,"₹ 5,175"
18,18,SpiceJet,DEL Indira Gandhi Intl,09:45,21:10,MAA Chennai,2h 45m,direct,"₹ 5,070"
19,19,Vistara,DEL Indira Gandhi Intl,16:15,22:45,MAA Chennai,2h 50m,direct,"₹ 5,163"
20,20,Vistara,DEL Indira Gandhi Intl,09:50,16:20,MAA Chennai,2h 50m,direct,"₹ 5,175"
21,21,IndiGo,DEL Indira Gandhi Intl,20:40,10:00,MAA Chennai,2h 50m,direct,"₹ 5,070"
